,Date,Time,FutureID,Action,Price,Profit,Amount
0,20180802,13:15:00,SH512220,short,1.14,,113.99999999999999
0,20180802,13:40:00,SH512220,close_pos,1.1252,0.46461775743999234,115.47999999999998
0,20180803,11:15:00,SH512220,short,1.124,,115.47999999999998
0,20180803,14:55:00,SH512220,close_pos,1.101,1.302637520000013,117.77999999999999
0,20180806,09:40:00,SH512220,short,1.101,,117.77999999999999
0,20180806,10:05:00,SH512220,close_pos,1.0897999999999999,0.1379677657600098,118.89999999999999
0,20180807,10:30:00,SH512220,short,1.099,,118.89999999999999
0,20180807,10:40:00,SH512220,close_pos,1.1022142857142858,-1.3081290384000124,118.57857142857141
0,20180808,11:05:00,SH512220,short,1.12,,118.57857142857141
0,20180808,14:55:00,SH512220,close_pos,1.095,1.5071200480000133,121.07857142857142
0,20180809,09:40:00,SH512220,short,1.091,,121.07857142857142
0,20180809,09:50:00,SH512220,close_pos,1.094642857142857,-1.3440062447999916,120.71428571428572
0,20180810,09:45:00,SH512220,long,1.1520000000000001,,120.71428571428572
0,20180810,11:10:00,SH512220,close_pos,1.1520000000000001,-1.0327744512000003,120.71428571428572
0,20180813,14:20:00,SH512220,long,1.155,,120.71428571428572
0,20180813,14:55:00,SH512220,close_pos,1.168,0.2587087455999899,122.0142857142857
0,20180814,13:35:00,SH512220,short,1.166,,122.0142857142857
0,20180814,14:55:00,SH512220,close_pos,1.1640000000000001,-0.8444290240000223,122.21428571428568
0,20180821,14:15:00,SH512220,long,1.14,,122.21428571428568
0,20180821,14:55:00,SH512220,close_pos,1.149,-0.12605065919998815,123.11428571428569
0,20180824,11:05:00,SH512220,long,1.14,,123.11428571428569
0,20180824,13:05:00,SH512220,close_pos,1.1355,-1.469999246399995,122.6642857142857
0,20180827,11:05:00,SH512220,long,1.145,,122.6642857142857
0,20180827,14:55:00,SH512220,close_pos,1.159,0.36722554880000113,124.0642857142857
0,20180828,09:45:00,SH512220,long,1.169,,124.0642857142857
0,20180828,13:20:00,SH512220,close_pos,1.169,-1.0480150464000002,124.0642857142857
0,20180903,13:30:00,SH512220,long,1.127,,124.0642857142857
0,20180903,14:55:00,SH512220,close_pos,1.138,0.08470740799998966,125.1642857142857
0,20180907,10:00:00,SH512220,long,1.14,,125.1642857142857
0,20180907,14:55:00,SH512220,close_pos,1.14,-1.022016384,125.1642857142857
0,20180910,09:45:00,SH512220,short,1.12,,125.1642857142857
0,20180910,14:55:00,SH512220,close_pos,1.1,1.0048787840000015,127.1642857142857
0,20180913,10:45:00,SH512220,long,1.1,,127.1642857142857
0,20180913,13:10:00,SH512220,close_pos,1.071,-3.8731568288000138,124.26428571428568
0,20180914,09:40:00,SH512220,long,1.12,,124.26428571428568
0,20180914,10:15:00,SH512220,close_pos,1.1135714285714287,-1.6440617897142882,123.62142857142854
0,20180917,11:30:00,SH512220,short,1.07,,123.62142857142854
0,20180917,14:55:00,SH512220,close_pos,1.07,-0.9592609920000001,123.62142857142854
0,20180920,13:05:00,SH512220,long,1.084,,123.62142857142854
