,Win,transaction_fee
20200210,True,0.4632882581599999
20200211,True,0.46766486129999996
20200212,True,0.4769143833999999
20200213,True,0.4971279731599999
20200214,False,0.5015206904499999
20200217,True,0.5064677344999999
20200218,True,0.5249667786999999
20200219,True,0.5482936222399999
20200220,False,0.5418544078999998
20200221,False,0.5685394402999999
20200224,True,0.5937741992
20200225,False,0.61609229695
20200226,True,0.6101075016399998
20200227,True,0.5563249145999999
20200228,False,0.5165229641
20200302,False,0.5162006811
20200303,True,0.53899898052
20200304,True,0.50389591616
20200305,False,0.5028581648999999
20200306,False,0.5019557724999999
20200309,True,0.4835018479199999
20200310,False,0.47214459499999983
20200311,True,0.48097514919999984
20200312,False,0.4733048137999999
20200313,True,0.48079467071999993
20200316,True,0.4696952441999999
20200317,False,0.45773854489999993
20200318,True,0.4746584023999999
20200319,False,0.4652155104999999
20200320,True,0.4694696460999999
20200323,True,0.4495718936799999
20200324,False,0.43382514629999996
20200325,False,0.44328415234999996
20200326,False,0.4368868347999999
20200327,False,0.42989329369999996
20200330,False,0.40636663469999995
20200331,False,0.4178076812
20200401,False,0.41598678224999996
20200402,True,0.4315691653
20200403,False,0.44014189309999996
20200407,True,0.4498426113999999
20200408,False,0.4539839479499999
20200409,True,0.44713543419999996
20200410,True,0.4324715576999999
20200413,True,0.41261892489999996
20200414,True,0.4216428488999999
20200415,True,0.4324264380799999
20200416,False,0.42679937689999997
20200417,False,0.45001986704999997
20200420,False,0.44637806914999995
20200421,True,0.4409089266399999
20200422,False,0.43940064219999997
20200423,True,0.4349531367999999
20200424,True,0.42750839949999997
20200427,False,0.41735648499999994
20200428,False,0.41930629714999995
20200429,True,0.4333739500999999
20200430,True,0.4552569657999999
20200506,True,0.4879686902999999
20200507,False,0.4967670161999999
20200508,False,0.49391481164999995
20200511,False,0.49639639074999986
20200512,False,0.4839401527999999
20200513,False,0.4962352492499999
20200514,False,0.4995547641499999
20200515,True,0.5118820889
20200518,False,0.5091265692499999
20200519,True,0.5121076869999999
20200520,False,0.5179732375999999
20200521,True,0.4983462028999999
20200522,True,0.4824189770399999
20200525,True,0.47375600999999984
20200526,True,0.48300553209999986
20200527,True,0.4751095985999999
20200528,True,0.46536376067999996
20200529,False,0.46745537735
20200601,True,0.485035915
20200602,False,0.49339915884999985
20200603,False,0.49446269275
20200604,False,0.49668644544999985
20200605,False,0.50042492825
20200608,True,0.49947419339999993
20200609,True,0.5001509876999999
20200610,False,0.4976694085999999
20200611,False,0.49836231704999995
20200612,True,0.4893222788999999
20200615,False,0.48118463315
20200616,False,0.48300553209999986
20200617,False,0.47871916819999993
20200618,True,0.4859383073999999
20200619,False,0.48898388174999985
20200622,True,0.5170708451999999
20200623,False,0.5150565764499999
20200624,True,0.5276739559
20200629,False,0.5254502031999999
20200630,True,0.5274483578
20200701,True,0.5387282628
20200702,True,0.5477521867999999
20200703,False,0.5513617564
20200706,True,0.5921950125
20200707,False,0.6337856336499998
20200708,False,0.6114514217499998
20200709,True,0.6494969299
20200710,False,0.6535576957
20200713,True,0.6779222905
20200714,True,0.6785088455599999
20200715,True,0.66488272032
20200716,True,0.6177778370399998
20200717,False,0.5817852715999998
20200720,True,0.5921950125
20200721,False,0.6013639638499999
20200722,False,0.6070844871
20200723,True,0.59278156756
20200724,True,0.5800127150999999
20200727,False,0.57467893145
20200728,True,0.5669280252999999
20200729,True,0.5854270694999999
20200730,False,0.5917438163
20200731,True,0.6048285060999998
20200803,True,0.6262603255999999
20200804,True,0.6170108035
20200805,False,0.6271627179999999
20200806,False,0.6189283873499999
20200807,True,0.60857343456
20200810,False,0.59752879615
